WorkOrderNo    SoftWONo  TranNoRel      SOLineNo   QtyOrd                         WorkOrderNo;SoftWONo;TranNoRel;SOLineNo;QtyOrd;LineStatus;TranDate;PromiseDate;ItemID;ItemShortDesc;Hold;HoldReason;CustName;PrintedExpectShipRpt;QtyOnBO;QtyShip;QtyInvcd;QtyOpenToShip;OrderHold;OrderHoldReason
00021787;;0000093910;3;27.00000000;Open;2019-06-26 00:00:00;2019-07-11 00:00:00;110-964;SLADA2119A1,6,DCR;False;;FERGUSON ENT. #690;Y;26.00000000;1.00000000;1.00000000;26.00000000;False;
;;0000093627;26;1.00000000;Open;2019-06-12 00:00:00;2019-07-09 00:00:00;111-015;SLADA2119A3,6.5,DCR;False;;JUST CONSIGNED REPLENISHMENT;Y;.00000000;.00000000;.00000000;1.00000000;False;
00021963;;0000093972;2;12.00000000;Open;2019-06-27 00:00:00;2019-07-18 00:00:00;111-115;SLADA2122A3,4.5,DCR;False;;PETERSON & CO, LEONARD;Y;11.00000000;.00000000;.00000000;12.00000000;False;
00021934;;0000094196;1;1.00000000;Open;2019-07-02 00:00:00;2019-07-12 00:00:00;111-211;SLADA2125A1,6.5,DCR;False;;EPIC SUPPLY HALTOM CITY;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;;0000094069;1;1.00000000;Open;2019-06-28 00:00:00;2019-07-12 00:00:00;111-228;SLADA2125A2,5.5,DCR;False;;VISALIA P & S #149;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;;0000094210;1;2.00000000;Open;2019-07-02 00:00:00;2019-08-09 00:00:00;111-252;SLADA2125A3,5.5,DCR;False;;NOLAND COMPANY - 881;Y;2.00000000;.00000000;.00000000;2.00000000;False;
00021892;;0000094033;12;2.00000000;Open;2019-06-12 00:00:00;2019-07-19 00:00:00;111-301;SLADA2131A0,5.5,DCR;False;;JUST CONSIGNED REPLENISHMENT;Y;2.00000000;.00000000;.00000000;2.00000000;False;
;;0000093860;2;6.00000000;Open;2019-06-25 00:00:00;2019-08-02 00:00:00;111-317;SLADA2131A1,4.5,DCR;False;;WEBB COMPANY, F.W.;Y;6.00000000;.00000000;.00000000;6.00000000;False;
00021774;;0000093860;1;95.00000000;Open;2019-06-25 00:00:00;2019-08-02 00:00:00;111-331;SLADA2131A1,6.5,DCC;False;;WEBB COMPANY, F.W.;Y;95.00000000;.00000000;.00000000;95.00000000;False;
00021954;;0000094092;1;1.00000000;Open;2019-06-28 00:00:00;2019-07-12 00:00:00;111-332;SLADA2131A1,6.5,DCR;False;;FERGUSON ENT. #109;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021024;;0000092720;1;6.00000000;Open;2019-06-05 00:00:00;2019-07-15 00:00:00;111-367;SLADA2131A3,5.5,DCR;False;;FAMOUS MANUFACTURING;Y;6.00000000;.00000000;.00000000;6.00000000;False;
00021506;;0000093456;4;54.00000000;Open;2019-06-18 00:00:00;2019-07-08 00:00:00;111-375;SLADA2131A3,6.5,DCR;False;;WINNELSON-LINCOLN;Y;54.00000000;.00000000;.00000000;54.00000000;False;
;00020153;0000093908;1;12.00000000;Open;2019-06-26 00:00:00;2019-07-10 00:00:00;111-375;SLADA2131A3,6.5,DCR;False;;FERGUSON ENT. #1826;Y;12.00000000;.00000000;.00000000;12.00000000;False;
;00020153;0000094117;1;2.00000000;Open;2019-07-01 00:00:00;2019-07-08 00:00:00;111-397;SLADA2131A4,6.5,DCR;False;;FERGUSON ENT. #109;Y;1.00000000;.00000000;.00000000;2.00000000;False;
;;0000093953;1;7.00000000;Open;2019-06-26 00:00:00;2019-07-12 00:00:00;111-697;SLADA2217A3,6,DCR;False;;WINSTON WATER COOLER;Y;7.00000000;.00000000;.00000000;7.00000000;False;
;00017780;0000093627;27;1.00000000;Open;2019-06-12 00:00:00;2019-07-09 00:00:00;111-701;SLADA2217A3,6.5,DCR;False;;JUST CONSIGNED REPLENISHMENT;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;00017943;0000094033;11;1.00000000;Open;2019-06-12 00:00:00;2019-07-19 00:00:00;111-767;SLADA2219A1,5.5,DCR;False;;JUST CONSIGNED REPLENISHMENT;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;00017943;0000094206;1;5.00000000;Open;2019-07-02 00:00:00;2019-07-09 00:00:00;111-767;SLADA2219A1,5.5,DCR;False;;FERGUSON ENT. #454;Y;5.00000000;.00000000;.00000000;5.00000000;False;
;;0000094033;29;1.00000000;Open;2019-06-12 00:00:00;2019-07-19 00:00:00;111-864;SLADA2222A0,5.5,DCR;False;;JUST CONSIGNED REPLENISHMENT;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000092887;2;4.00000000;Open;2019-06-07 00:00:00;2019-07-26 00:00:00;112-063;SLADA2225A3,5.5,DCC;False;;AITCHESON, J & H #176;Y;4.00000000;.00000000;.00000000;4.00000000;False;
;;0000093949;6;6.00000000;Open;2019-06-26 00:00:00;2019-08-07 00:00:00;112-065;SLADA2225A3,5.5,DCR;False;;WEBB COMPANY, F.W.;Y;.00000000;.00000000;.00000000;6.00000000;False;
;;0000094210;5;2.00000000;Open;2019-07-02 00:00:00;2019-08-09 00:00:00;112-065;SLADA2225A3,5.5,DCR;False;;NOLAND COMPANY - 881;Y;2.00000000;.00000000;.00000000;2.00000000;False;
;;0000093017;6;1.00000000;Open;2019-06-10 00:00:00;2019-07-10 00:00:00;112-071;SLADA2225A3,6,DCR;False;;FWC SUPPLY,LLC;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000093957;2;1.00000000;Open;2019-06-26 00:00:00;2019-07-05 00:00:00;112-071;SLADA2225A3,6,DCR;False;;FWC SUPPLY,LLC;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000094366;1;3.00000000;Open;2019-07-08 00:00:00;2099-12-31 00:00:00;112-368;SLF1515A2-F;False;;FERGUSON ENT. #29;Y;3.00000000;.00000000;.00000000;3.00000000;False;
;;0000094374;1;1.00000000;Open;2019-07-08 00:00:00;2099-12-31 00:00:00;112-400;SLF1921A3-F;False;;PLUMBERS SUPPLY CO.;Y;.00000000;.00000000;.00000000;1.00000000;False;
;00015715;0000094237;1;22.00000000;Open;2019-07-02 00:00:00;2019-08-12 00:00:00;112-451;SLF2225A1-F;False;;FERGUSON ENT. #1826;Y;22.00000000;.00000000;.00000000;22.00000000;False;
;;0000094170;11;1.00000000;Open;2019-07-01 00:00:00;2019-07-31 00:00:00;112-456;SLF2225A3-R;False;;FERGUSON ENT. #2020;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;;0000093502;2;1.00000000;Open;2019-06-19 00:00:00;2019-07-17 00:00:00;112-498;SLFADA1617A3,6.5,DCC-R;False;;FERGUSON ENT. #107;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000093388;1;6.00000000;Open;2019-06-17 00:00:00;2019-08-06 00:00:00;112-652;SLFADA2125A1,6.5,DCC-F;False;;CAL-STEAM,INC. # 2513;Y;6.00000000;.00000000;.00000000;6.00000000;False;
;;0000093388;2;2.00000000;Open;2019-06-17 00:00:00;2019-08-06 00:00:00;112-663;SLFADA2125A3,6.5,DCC-F;False;;CAL-STEAM,INC. # 2513;Y;2.00000000;.00000000;.00000000;2.00000000;False;
00021926;;0000094170;1;3.00000000;Open;2019-07-01 00:00:00;2019-07-31 00:00:00;112-673;SLFADA2131A3,5.5,DCR-R;False;;FERGUSON ENT. #2020;Y;3.00000000;.00000000;.00000000;3.00000000;False;
;;0000094034;1;2.00000000;Open;2019-06-28 00:00:00;2099-12-31 00:00:00;112-719;SLFADA2225A3,5.5,DCC-F;False;;FERGUSON ENT. #2020;N;2.00000000;.00000000;.00000000;2.00000000;True;REP TO ADD JBS 7/8
;;0000094034;5;2.00000000;Open;2019-06-28 00:00:00;2099-12-31 00:00:00;112-719;SLFADA2225A3,5.5,DCC-F;False;;FERGUSON ENT. #2020;N;2.00000000;.00000000;.00000000;2.00000000;True;REP TO ADD JBS 7/8
;;0000094034;3;1.00000000;Open;2019-06-28 00:00:00;2099-12-31 00:00:00;112-740;SLFADA2233A1,5,DCC-R;False;;FERGUSON ENT. #2020;N;.00000000;.00000000;.00000000;1.00000000;True;REP TO ADD JBS 7/8
;;0000094103;2;1.00000000;Open;2019-06-28 00:00:00;2099-12-31 00:00:00;112-744;SLN1921A3;False;;PETERSON PLBG.SUPPLY;N;.00000000;.00000000;.00000000;1.00000000;True;SIG? JBS 7/8
00021917;;0000093058;8;2.00000000;Open;2019-06-11 00:00:00;2019-08-20 00:00:00;112-750;SLNADA2019A1,5.5,DCC;False;;MOUNTAINLAND SUPPLY;Y;2.00000000;.00000000;.00000000;2.00000000;False;
;;0000094060;2;1.00000000;Open;2019-06-28 00:00:00;2019-08-19 00:00:00;112-753;SLX1617A2;False;;WEBB COMPANY, F.W.;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;;0000092671;3;2.00000000;Open;2019-06-04 00:00:00;2019-07-16 00:00:00;112-773;SLX1921A2;False;;FERGUSON ENT. #3055;Y;2.00000000;.00000000;.00000000;2.00000000;False;
;;0000094333;2;2.00000000;Open;2019-07-03 00:00:00;2019-07-23 00:00:00;112-773;SLX1921A2;False;;FERGUSON ENT. #3055;Y;2.00000000;.00000000;.00000000;2.00000000;False;
;;0000094130;1;5.00000000;Open;2019-07-01 00:00:00;2019-07-23 00:00:00;112-774;SLX1921A3;False;;MIDMARK CORPORATION;Y;.00000000;.00000000;.00000000;5.00000000;False;
;;0000094166;1;10.00000000;Open;2019-07-01 00:00:00;2019-07-29 00:00:00;112-774;SLX1921A3;False;;MIDMARK CORPORATION;Y;.00000000;.00000000;.00000000;10.00000000;False;
;;0000093627;28;2.00000000;Open;2019-06-12 00:00:00;2019-07-09 00:00:00;112-778;SLX2017A1;False;;JUST CONSIGNED REPLENISHMENT;Y;2.00000000;.00000000;.00000000;2.00000000;False;
;00017710;0000094003;1;2.00000000;Open;2019-06-27 00:00:00;2019-07-05 00:00:00;112-788;SLX2019A2;False;;FERGUSON ENT. #1550;Y;2.00000000;.00000000;.00000000;2.00000000;False;
;;0000092711;1;10.00000000;Open;2019-06-04 00:00:00;2019-07-19 00:00:00;112-790;SLX2019A3;False;;EPIC SUPPLY DALLAS;Y;10.00000000;.00000000;.00000000;10.00000000;False;
;;0000092711;5;4.00000000;Open;2019-06-04 00:00:00;2019-07-19 00:00:00;112-790;SLX2019A3;False;;EPIC SUPPLY DALLAS;Y;4.00000000;.00000000;.00000000;4.00000000;False;
;;0000092797;2;1.00000000;Open;2019-06-05 00:00:00;2019-07-25 00:00:00;112-793;SLX2117-16-3;False;;SMARDAN SUPPLY;Y;.00000000;.00000000;.00000000;1.00000000;False;
00021913;;0000094126;1;3.00000000;Open;2019-07-01 00:00:00;2019-07-09 00:00:00;112-799;SLX2125A1;False;;FERGUSON ENT. #55;Y;3.00000000;.00000000;.00000000;3.00000000;False;
00022019;;0000094350;5;1.00000000;Open;2019-07-05 00:00:00;2019-07-19 00:00:00;112-802;SLX2125A3;False;;WEBB COMPANY, F.W.;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00022024;;0000094313;6;1.00000000;Open;2019-07-03 00:00:00;2019-09-06 00:00:00;112-807;SLX2131-16-3;False;;FERGUSON ENT. #1550;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;;0000094386;1;3.00000000;Open;2019-07-08 00:00:00;2099-12-31 00:00:00;112-822;SLX2217A2;False;;FERGUSON ENT. #1422;Y;.00000000;.00000000;.00000000;3.00000000;False;
;;0000094398;1;2.00000000;Open;2019-07-08 00:00:00;2099-12-31 00:00:00;112-839;SLX2222A3;False;;ATS, LLC;N;.00000000;.00000000;.00000000;2.00000000;True;WEB CONSIGNMENT ORD
;00013693;0000093356;1;1.00000000;Open;2019-06-17 00:00:00;2019-07-25 00:00:00;112-850;SLX2225A3;False;;COBURN SUPPLY CO.;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;;0000094210;3;2.00000000;Open;2019-07-02 00:00:00;2019-08-09 00:00:00;112-850;SLX2225A3;False;;NOLAND COMPANY - 881;Y;2.00000000;.00000000;.00000000;2.00000000;False;
;00014670;0000093996;1;1.00000000;Open;2019-06-27 00:00:00;2019-07-26 00:00:00;112-881;SLXD1921A3;False;;FERGUSON ENT. #541;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;00014670;0000094323;2;3.00000000;Open;2019-07-03 00:00:00;2019-08-16 00:00:00;112-881;SLXD1921A3;False;;FERGUSON ENT. #1869;Y;3.00000000;.00000000;.00000000;3.00000000;False;
00021669;;0000093627;29;1.00000000;Open;2019-06-12 00:00:00;2019-07-09 00:00:00;112-925;SLXD2222A1;False;;JUST CONSIGNED REPLENISHMENT;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;00015201;0000093683;2;5.00000000;Open;2019-06-21 00:00:00;2019-06-28 00:00:00;112-938;SLXD2225A3;False;;SOUTHERN PIPE & SUPPLY;Y;5.00000000;.00000000;.00000000;5.00000000;False;
00021670;;0000093627;30;1.00000000;Open;2019-06-12 00:00:00;2019-07-09 00:00:00;112-938;SLXD2225A3;False;;JUST CONSIGNED REPLENISHMENT;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;00004301;0000093299;5;1.00000000;Open;2019-06-14 00:00:00;2019-08-01 00:00:00;112-959;SLXD2233A3;False;;FERGUSON ENT. #361;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;00015282;0000094033;30;1.00000000;Open;2019-06-12 00:00:00;2019-07-19 00:00:00;112-959;SLXD2233A3;False;;JUST CONSIGNED REPLENISHMENT;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;;0000094033;13;1.00000000;Open;2019-06-12 00:00:00;2019-07-19 00:00:00;113-077;SX1721A;False;;JUST CONSIGNED REPLENISHMENT;Y;.00000000;.00000000;.00000000;1.00000000;False;
;00017690;0000094369;1;11.00000000;Open;2019-07-08 00:00:00;2099-12-31 00:00:00;113-085;SX1925A;False;;HANSON LAB FURNITURE;Y;8.00000000;.00000000;.00000000;11.00000000;False;
;00017690;0000093890;1;6.00000000;Open;2019-06-26 00:00:00;2019-07-24 00:00:00;113-085;SX1925A;False;;HANSON LAB FURNITURE;Y;3.00000000;.00000000;.00000000;6.00000000;False;
00021969;;0000094231;1;3.00000000;Open;2019-07-02 00:00:00;2019-07-17 00:00:00;113-089;SX2133A;False;;NYCOM INC.;Y;.00000000;.00000000;.00000000;3.00000000;False;
;00016584;0000094369;2;1.00000000;Open;2019-07-08 00:00:00;2099-12-31 00:00:00;113-100;SXD1931A;False;;HANSON LAB FURNITURE;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021805;;0000093952;1;22.00000000;Open;2019-06-26 00:00:00;2019-08-08 00:00:00;113-100;SXD1931A;False;;HANSON LAB FURNITURE;Y;22.00000000;.00000000;.00000000;22.00000000;False;
00021538;;0000093045;5;1.00000000;Open;2019-06-11 00:00:00;2019-07-05 00:00:00;113-216;TEQM2243AL3;False;;FERGUSON ENT. #454;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021928;;0000094170;6;1.00000000;Open;2019-07-01 00:00:00;2019-07-31 00:00:00;113-251;TL2264A3-3;False;;FERGUSON ENT. #2020;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;;0000094160;2;2.00000000;Open;2019-07-01 00:00:00;2099-12-31 00:00:00;113-301;TLX2255A3-3;False;;FERGUSON ENT. #361;N;2.00000000;.00000000;.00000000;2.00000000;True;jv 7/5
00021939;;0000094210;8;11.00000000;Open;2019-07-02 00:00:00;2019-08-09 00:00:00;113-339;CRAADA19522A3-1,5.5,DCR;False;;NOLAND COMPANY - 881;Y;11.00000000;.00000000;.00000000;11.00000000;False;
;00019643;0000094047;3;2.00000000;Open;2019-06-28 00:00:00;2019-07-12 00:00:00;113-344;UCIF10;False;;FERGUSON ENT. #02;Y;2.00000000;.00000000;.00000000;2.00000000;False;
;00020666;0000093801;4;5.00000000;Open;2019-06-24 00:00:00;2019-08-15 00:00:00;113-345;UCIF12;False;;MACOMB PIPE & SUPPLY  ;Y;4.00000000;.00000000;.00000000;5.00000000;False;
;00020666;0000093772;3;2.00000000;Open;2019-06-24 00:00:00;2019-07-19 00:00:00;113-345;UCIF12;False;;FERGUSON ENT. #001;Y;1.00000000;1.00000000;1.00000000;1.00000000;False;
;00015123;0000094140;1;1.00000000;Open;2019-07-01 00:00:00;2019-07-15 00:00:00;113-345;UCIF12;False;;WEBB COMPANY, F.W.;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;00017046;0000093208;2;4.00000000;Open;2019-06-13 00:00:00;2019-07-08 00:00:00;113-350;UCIFADA14;False;;FERGUSON ENT. #454;Y;4.00000000;.00000000;.00000000;4.00000000;False;
;00005229;0000093005;1;16.00000000;Open;2019-06-10 00:00:00;2019-07-10 00:00:00;113-351;UCIFADA16;False;;FERGUSON ENT. #3020;Y;16.00000000;.00000000;.00000000;16.00000000;False;
;00019981;0000093532;1;6.00000000;Open;2019-06-19 00:00:00;2019-07-15 00:00:00;113-359;UCIRADA16;False;;FERGUSON ENT. #1422;Y;6.00000000;.00000000;.00000000;6.00000000;False;
;00016731;0000093532;3;1.00000000;Open;2019-06-19 00:00:00;2019-07-15 00:00:00;113-359;UCIRADA16;False;;FERGUSON ENT. #1422;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;;0000092959;3;1.00000000;Open;2019-06-10 00:00:00;2019-07-29 00:00:00;113-362;UD1428A-316;False;;HAJOCA CORP. #152;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000092959;7;2.00000000;Open;2019-06-10 00:00:00;2019-07-29 00:00:00;113-368;UD1832A;False;;HAJOCA CORP. #152;Y;.00000000;.00000000;.00000000;2.00000000;False;
00021974;;0000094287;1;4.00000000;Open;2019-07-03 00:00:00;2019-07-17 00:00:00;113-370;UD1836A;False;;MEGA GRANITE & MARBLE, INC.;Y;4.00000000;.00000000;.00000000;4.00000000;False;
00021497;;0000093476;1;3.00000000;Open;2019-06-18 00:00:00;2019-07-15 00:00:00;113-387;UDADA1832-16,5.5,DCR;False;;EXPRESS PIPE & SUPPLY;Y;3.00000000;.00000000;.00000000;3.00000000;False;
;;0000093920;2;2.00000000;Open;2019-06-26 00:00:00;2099-12-31 00:00:00;113-397;UDADA1832A,5.5,DCC;False;;ACTION PLUMBING SUPPLY;Y;.00000000;.00000000;.00000000;2.00000000;False;
;;0000094363;1;1.00000000;Open;2019-07-08 00:00:00;2099-12-31 00:00:00;113-398;UDADA1832A,5.5,DCR;False;;AMAZON.COM,LLC;Y;.00000000;.00000000;.00000000;1.00000000;False;
00021671;;0000093627;39;6.00000000;Open;2019-06-12 00:00:00;2019-07-09 00:00:00;113-398;UDADA1832A,5.5,DCR;False;;JUST CONSIGNED REPLENISHMENT;Y;4.00000000;.00000000;.00000000;6.00000000;False;
;;0000093876;2;1.00000000;Open;2019-06-25 00:00:00;2019-07-26 00:00:00;113-411;UDADA1836A,5.5,DCR;False;;HAJOCA CORP. #081;Y;.00000000;.00000000;.00000000;1.00000000;False;
00021810;;0000093946;1;2.00000000;Open;2019-06-26 00:00:00;2019-07-08 00:00:00;113-416;UDADA1842A,4.5,DCC;False;;DEVORE & JOHNSON;Y;2.00000000;.00000000;.00000000;2.00000000;False;
;;0000092977;1;1.00000000;Open;2019-06-10 00:00:00;2019-08-07 00:00:00;113-468;UDXD1832A;False;;PSA LAB.FURN. INC.;Y;.00000000;.00000000;.00000000;1.00000000;False;
00021686;;0000093726;1;1.00000000;Open;2019-06-21 00:00:00;2019-07-12 00:00:00;113-521;UODLP21315AR;False;;PREMIER BATH & KITCHEN;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;00016734;0000094317;1;6.00000000;Open;2019-07-03 00:00:00;2019-07-22 00:00:00;113-539;UOF1619;False;;HIRSCH PIPE & SUPPLY;Y;6.00000000;.00000000;.00000000;6.00000000;False;
;00016734;0000094055;1;16.00000000;Open;2019-06-28 00:00:00;2019-07-22 00:00:00;113-539;UOF1619;False;;FERGUSON ENT. #2000;Y;16.00000000;.00000000;.00000000;16.00000000;False;
;00016734;0000094127;1;12.00000000;Open;2019-07-01 00:00:00;2019-07-19 00:00:00;113-539;UOF1619;False;;FERGUSON ENT. #55;Y;12.00000000;.00000000;.00000000;12.00000000;False;
;00015894;0000092420;1;6.00000000;Open;2019-05-30 00:00:00;2019-07-08 00:00:00;113-541;UOFADA1619,6,DCR;False;;FERGUSON ENT. #001;Y;6.00000000;.00000000;.00000000;6.00000000;False;
;;0000093920;1;1.00000000;Open;2019-06-26 00:00:00;2099-12-31 00:00:00;113-541;UOFADA1619,6,DCR;False;;ACTION PLUMBING SUPPLY;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00020836;;0000092420;2;125.00000000;Open;2019-05-30 00:00:00;2019-07-08 00:00:00;113-569;US1114A;False;;FERGUSON ENT. #001;Y;110.00000000;15.00000000;15.00000000;110.00000000;False;
;00020836;0000093935;1;1.00000000;Open;2019-06-26 00:00:00;2019-07-11 00:00:00;113-569;US1114A;False;;FERGUSON ENT. #934;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000093994;1;1.00000000;Open;2019-06-27 00:00:00;2019-07-12 00:00:00;113-571;US1212A;False;;WESTERN NEVADA SUPPLY;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000092959;2;3.00000000;Open;2019-06-10 00:00:00;2019-07-29 00:00:00;113-578;US1616A;False;;HAJOCA CORP. #152;Y;.00000000;.00000000;.00000000;3.00000000;False;
00021295;;0000092959;1;40.00000000;Open;2019-06-10 00:00:00;2019-07-29 00:00:00;113-580;US1618-16;False;;HAJOCA CORP. #152;Y;35.00000000;.00000000;.00000000;40.00000000;False;
;;0000093627;31;1.00000000;Open;2019-06-12 00:00:00;2019-07-09 00:00:00;113-581;US1618A;False;;JUST CONSIGNED REPLENISHMENT;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000094055;5;1.00000000;Open;2019-06-28 00:00:00;2019-07-22 00:00:00;113-583;US1620A;False;;FERGUSON ENT. #2000;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000094153;1;1.00000000;Open;2019-07-01 00:00:00;2019-07-24 00:00:00;113-583;US1620A;False;;KIMBALL OFFICE;Y;.00000000;.00000000;.00000000;1.00000000;False;
00021792;;0000093909;1;107.00000000;Open;2019-06-26 00:00:00;2019-07-19 00:00:00;113-583;US1620A;False;;COWAN SUPPLY #258;Y;23.00000000;.00000000;.00000000;107.00000000;False;
;;0000094055;4;10.00000000;Open;2019-06-28 00:00:00;2019-07-22 00:00:00;113-583;US1620A;False;;FERGUSON ENT. #2000;Y;.00000000;.00000000;.00000000;10.00000000;False;
;;0000092172;1;1.00000000;Open;2019-05-24 00:00:00;2019-07-10 00:00:00;113-583;US1620A;False;;KIMBALL OFFICE;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000093692;1;1.00000000;Open;2019-06-21 00:00:00;2019-07-22 00:00:00;113-583;US1620A;False;;KIMBALL OFFICE;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000094385;1;1.00000000;Open;2019-07-08 00:00:00;2019-08-09 00:00:00;113-583;US1620A;False;;KIMBALL OFFICE;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000094365;1;1.00000000;Open;2019-07-08 00:00:00;2099-12-31 00:00:00;113-589;US1821A;False;;ACTION PLUMBING SUPPLY;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000094380;1;1.00000000;Open;2019-07-08 00:00:00;2099-12-31 00:00:00;113-589;US1821A;False;;PLUMBER'S WHOLESALE SUPPLY, INC.;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000093208;1;1.00000000;Open;2019-06-13 00:00:00;2019-07-08 00:00:00;113-589;US1821A;False;;FERGUSON ENT. #454;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000094009;1;1.00000000;Open;2019-06-27 00:00:00;2019-07-05 00:00:00;113-591;US1824A;False;;CAL-STEAM,INC. # 2505;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000093837;1;1.00000000;Open;2019-06-25 00:00:00;2099-12-31 00:00:00;113-591;US1824A;False;;FERGUSON ENT. #1947;N;.00000000;.00000000;.00000000;1.00000000;True;jv 7/5
;;0000093627;32;1.00000000;Open;2019-06-12 00:00:00;2019-07-09 00:00:00;113-593;US1830A;False;;JUST CONSIGNED REPLENISHMENT;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000093949;9;2.00000000;Open;2019-06-26 00:00:00;2019-08-07 00:00:00;113-593;US1830A;False;;WEBB COMPANY, F.W.;Y;.00000000;.00000000;.00000000;2.00000000;False;
;;0000093820;1;3.00000000;Open;2019-06-25 00:00:00;2019-07-12 00:00:00;113-643;USADA1616A,5.5,DCC;False;;HANSON LAB FURNITURE;Y;.00000000;.00000000;.00000000;3.00000000;False;
;;0000092901;2;2.00000000;Open;2019-06-07 00:00:00;2019-07-26 00:00:00;113-644;USADA1616A,5.5,DCR;False;;FERGUSON ENT. #2002;Y;.00000000;.00000000;.00000000;2.00000000;False;
;00015726;0000093953;7;2.00000000;Open;2019-06-26 00:00:00;2019-07-12 00:00:00;113-644;USADA1616A,5.5,DCR;False;;WINSTON WATER COOLER;Y;.00000000;.00000000;.00000000;2.00000000;False;
;;0000093888;2;8.00000000;Open;2019-06-26 00:00:00;2019-09-06 00:00:00;113-658;USADA1618A,5.5,DCC;False;;NYCOM INC.;Y;.00000000;.00000000;.00000000;8.00000000;False;
;;0000093924;1;1.00000000;Open;2019-06-26 00:00:00;2019-07-30 00:00:00;113-669;USADA1620A,4.5,DCR;False;;KIMBALL OFFICE;Y;.00000000;.00000000;.00000000;1.00000000;False;
;00018601;0000093738;2;53.00000000;Open;2019-06-21 00:00:00;2019-08-12 00:00:00;113-677;USADA1620A,5.5,DCR;False;;TODD PIPE & SUPPLY LLC;Y;37.00000000;.00000000;.00000000;53.00000000;False;
;;0000093457;1;50.00000000;Open;2019-06-18 00:00:00;2019-07-10 00:00:00;113-677;USADA1620A,5.5,DCR;False;;KPI WEST, LLC;Y;.00000000;.00000000;.00000000;50.00000000;False;
;;0000093627;33;6.00000000;Open;2019-06-12 00:00:00;2019-07-09 00:00:00;113-677;USADA1620A,5.5,DCR;False;;JUST CONSIGNED REPLENISHMENT;Y;.00000000;.00000000;.00000000;6.00000000;False;
;;0000093627;34;4.00000000;Open;2019-06-12 00:00:00;2019-07-09 00:00:00;113-697;USADA1818A,5.5,DCR;False;;JUST CONSIGNED REPLENISHMENT;Y;.00000000;.00000000;.00000000;4.00000000;False;
00021691;;0000093772;1;37.00000000;Open;2019-06-24 00:00:00;2019-07-19 00:00:00;113-697;USADA1818A,5.5,DCR;False;;FERGUSON ENT. #001;Y;31.00000000;6.00000000;6.00000000;31.00000000;False;
;;0000092797;1;1.00000000;Open;2019-06-05 00:00:00;2019-07-25 00:00:00;113-708;USADA1821A,4.5,DCR;False;;SMARDAN SUPPLY;Y;.00000000;.00000000;.00000000;1.00000000;False;
00021808;;0000093944;3;9.00000000;Open;2019-06-26 00:00:00;2019-07-31 00:00:00;113-713;USADA1821A,5,DLR;False;;WINSUPPLY--SHELTON;Y;9.00000000;.00000000;.00000000;9.00000000;False;
